"topic";"term";"beta";"top_name"
88;"commun";0,0119908431176574;"technologi, ict, comput, learn, integr"
88;"school";0,0111837716341832;"technologi, ict, comput, learn, integr"
88;"innov";0,00962727663033996;"technologi, ict, comput, learn, integr"
88;"classroom";0,00914687693779577;"technologi, ict, comput, learn, integr"
88;"implement";0,00830137347891799;"technologi, ict, comput, learn, integr"
89;"school";0,0347437226587536;"school, educ, risk, success, rate"
89;"educ";0,0318088330988174;"school, educ, risk, success, rate"
89;"risk";0,0299596830292622;"school, educ, risk, success, rate"
89;"success";0,0297561068748158;"school, educ, risk, success, rate"
89;"rate";0,025022961283936;"school, educ, risk, success, rate"
89;"earli";0,020272851013519;"school, educ, risk, success, rate"
89;"factor";0,0197130165887913;"school, educ, risk, success, rate"
89;"dropout";0,0189835353686915;"school, educ, risk, success, rate"
89;"failur";0,0178977958783105;"school, educ, risk, success, rate"
89;"drop";0,01735492613312;"school, educ, risk, success, rate"
89;"leav";0,0168629504265411;"school, educ, risk, success, rate"
89;"year";0,0167950917083923;"school, educ, risk, success, rate"
89;"measur";0,0157263168975485;"school, educ, risk, success, rate"
89;"problem";0,0123842750287194;"school, educ, risk, success, rate"
89;"retent";0,0117396172063056;"school, educ, risk, success, rate"
89;"level";0,0104163722024038;"school, educ, risk, success, rate"
89;"complet";0,0102806547661061;"school, educ, risk, success, rate"
89;"increas";0,00997529053443647;"school, educ, risk, success, rate"
89;"prevent";0,00972082034137842;"school, educ, risk, success, rate"
89;"reduc";0,00900830380081587;"school, educ, risk, success, rate"
90;"polit";0,0617936639310689;"polit, educ, liber, social, state"
90;"educ";0,0506755437607487;"polit, educ, liber, social, state"
90;"liber";0,0171634794175852;"polit, educ, liber, social, state"
90;"social";0,0167429358650435;"polit, educ, liber, social, state"
90;"state";0,0163881022425865;"polit, educ, liber, social, state"
90;"democrat";0,0117358391925944;"polit, educ, liber, social, state"
90;"critic";0,0113941475561543;"polit, educ, liber, social, state"
90;"ideologi";0,0112758696820019;"polit, educ, liber, social, state"
90;"societi";0,0111444498218327;"polit, educ, liber, social, state"
90;"post";0,0108684681154772;"polit, educ, liber, social, state"
90;"polici";0,00976454129005535;"polit, educ, liber, social, state"
90;"public";0,00969883135997071;"polit, educ, liber, social, state"
90;"discours";0,00940970766759833;"polit, educ, liber, social, state"
90;"neo";0,00917315191929365;"polit, educ, liber, social, state"
90;"cultur";0,00860804652056579;"polit, educ, liber, social, state"
90;"neoliber";0,00800351516378715;"polit, educ, liber, social, state"
90;"power";0,00787209530361789;"polit, educ, liber, social, state"
90;"resist";0,00770124948539783;"polit, educ, liber, social, state"
90;"movement";0,00745155175107622;"polit, educ, liber, social, state"
90;"domin";0,00741212579302544;"polit, educ, liber, social, state"
91;"educ";0,13861888686183;"educ, univers, press, london, intern"
91;"univers";0,0390824551490049;"educ, univers, press, london, intern"
91;"press";0,0310234987719694;"educ, univers, press, london, intern"
91;"london";0,0272911797418969;"educ, univers, press, london, intern"
91;"intern";0,0181149049291071;"educ, univers, press, london, intern"
91;"york";0,015048222413952;"educ, univers, press, london, intern"
91;"public";0,0137644948494685;"educ, univers, press, london, intern"
91;"review";0,012979994671173;"educ, univers, press, london, intern"
91;"analysi";0,0121717217602019;"educ, univers, press, london, intern"
91;"confer";0,0107691305323402;"educ, univers, press, london, intern"
91;"http";0,00988953942334225;"educ, univers, press, london, intern"
91;"associ";0,00977067575996415;"educ, univers, press, london, intern"
91;"book";0,00955672116588355;"educ, univers, press, london, intern"
91;"colleg";0,00950917570053232;"educ, univers, press, london, intern"
91;"british";0,00841562999745375;"educ, univers, press, london, intern"
91;"present";0,00829676633407564;"educ, univers, press, london, intern"
91;"vol";0,00829676633407564;"educ, univers, press, london, intern"
91;"american";0,00777376621521198;"educ, univers, press, london, intern"
91;"refer";0,00748849342310453;"educ, univers, press, london, intern"
91;"open";0,00725076609634831;"educ, univers, press, london, intern"
92;"interview";0,0572570142082768;"interview, analysi, method, qualit, particip"
92;"analysi";0,0441223648496471;"interview, analysi, method, qualit, particip"
92;"method";0,0395466348725806;"interview, analysi, method, qualit, particip"
92;"qualit";0,0363315536177114;"interview, analysi, method, qualit, particip"
92;"particip";0,0298465262401423;"interview, analysi, method, qualit, particip"
92;"collect";0,0217265258012234;"interview, analysi, method, qualit, particip"
92;"methodologi";0,0176884715288961;"interview, analysi, method, qualit, particip"
92;"quantit";0,0176555526081978;"interview, analysi, method, qualit, particip"
92;"observ";0,0164156065952278;"interview, analysi, method, qualit, particip"
92;"questionnair";0,0145172821682913;"interview, analysi, method, qualit, particip"
92;"conduct";0,0140673902520809;"interview, analysi, method, qualit, particip"
92;"analys";0,0130359307368669;"interview, analysi, method, qualit, particip"
92;"survei";0,012838417212677;"interview, analysi, method, qualit, particip"
92;"group";0,0120264171687851;"interview, analysi, method, qualit, particip"
92;"descript";0,0118508495917274;"interview, analysi, method, qualit, particip"
92;"present";0,0112583090191576;"interview, analysi, method, qualit, particip"
92;"conclus";0,0107425792615506;"interview, analysi, method, qualit, particip"
92;"design";0,0101829576096792;"interview, analysi, method, qualit, particip"
92;"structur";0,00980987650843154;"interview, analysi, method, qualit, particip"
92;"inform";0,00933803864508896;"interview, analysi, method, qualit, particip"
93;"immigr";0,0649825422941409;"immigr, migrant, refuge, migrat, czech"
93;"migrant";0,0447103212176303;"immigr, migrant, refuge, migrat, czech"
93;"refuge";0,0374510925106804;"immigr, migrant, refuge, migrat, czech"
93;"migrat";0,0319241797451617;"immigr, migrant, refuge, migrat, czech"
93;"czech";0,0294700654948008;"immigr, migrant, refuge, migrat, czech"
93;"countri";0,0281502057299008;"immigr, migrant, refuge, migrat, czech"
93;"integr";0,0275933898915837;"immigr, migrant, refuge, migrat, czech"
93;"children";0,0232832228468322;"immigr, migrant, refuge, migrat, czech"
93;"educ";0,0222933280231572;"immigr, migrant, refuge, migrat, czech"
93;"republ";0,0176738188460073;"immigr, migrant, refuge, migrat, czech"
93;"background";0,0144979062867167;"immigr, migrant, refuge, migrat, czech"
93;"minor";0,0126624763011526;"immigr, migrant, refuge, migrat, czech"
93;"popul";0,0123943797864073;"immigr, migrant, refuge, migrat, czech"
93;"arriv";0,0121056604628355;"immigr, migrant, refuge, migrat, czech"
93;"european";0,0106001954184964;"immigr, migrant, refuge, migrat, czech"
93;"social";0,0105177041831902;"immigr, migrant, refuge, migrat, czech"
93;"group";0,00967216902130113;"immigr, migrant, refuge, migrat, czech"
93;"number";0,00857916015349333;"immigr, migrant, refuge, migrat, czech"
93;"origin";0,00849666891818709;"immigr, migrant, refuge, migrat, czech"
93;"challeng";0,00847604610936052;"immigr, migrant, refuge, migrat, czech"
94;"languag";0,259125433388646;"languag, english, linguist, foreign, multilingu"
94;"english";0,0666731488310985;"languag, english, linguist, foreign, multilingu"
94;"linguist";0,0322762591710509;"languag, english, linguist, foreign, multilingu"
94;"foreign";0,0311516527832866;"languag, english, linguist, foreign, multilingu"
94;"multilingu";0,0291755587019294;"languag, english, linguist, foreign, multilingu"
94;"learner";0,0229098945415284;"languag, english, linguist, foreign, multilingu"
94;"learn";0,0196967334336304;"languag, english, linguist, foreign, multilingu"
94;"speak";0,0189255747677349;"languag, english, linguist, foreign, multilingu"
94;"bilingu";0,0171262045473121;"languag, english, linguist, foreign, multilingu"
94;"commun";0,0167406252143643;"languag, english, linguist, foreign, multilingu"
94;"develop";0,010989066831227;"languag, english, linguist, foreign, multilingu"
94;"skill";0,010924803609069;"languag, english, linguist, foreign, multilingu"
94;"profici";0,0106838165259767;"languag, english, linguist, foreign, multilingu"
94;"teach";0,00973593399914677;"languag, english, linguist, foreign, multilingu"
94;"clil";0,00816148505627678;"languag, english, linguist, foreign, multilingu"
94;"context";0,00803295861196086;"languag, english, linguist, foreign, multilingu"
94;"instruct";0,00790443216764494;"languag, english, linguist, foreign, multilingu"
94;"acquisit";0,00758311605685515;"languag, english, linguist, foreign, multilingu"
94;"subject";0,0073421289737628;"languag, english, linguist, foreign, multilingu"
94;"nativ";0,00703687866851249;"languag, english, linguist, foreign, multilingu"
95;"urban";0,0549252592652305;"urban, rural, school, local, area"
95;"rural";0,0524522750590792;"urban, rural, school, local, area"
95;"school";0,0478388087249146;"urban, rural, school, local, area"
95;"local";0,0459477031555048;"urban, rural, school, local, area"
95;"area";0,0446592576027201;"urban, rural, school, local, area"
95;"region";0,0442644113849313;"urban, rural, school, local, area"
95;"citi";0,0420408037373835;"urban, rural, school, local, area"
95;"commun";0,0404406374863444;"urban, rural, school, local, area"
95;"place";0,0213425493732937;"urban, rural, school, local, area"
95;"small";0,0194306624240002;"urban, rural, school, local, area"
95;"popul";0,0128429650008914;"urban, rural, school, local, area"
95;"locat";0,0123442118836844;"urban, rural, school, local, area"
95;"social";0,0120948353250809;"urban, rural, school, local, area"
95;"indigen";0,0106193573533436;"urban, rural, school, local, area"
95;"live";0,0100582600964857;"urban, rural, school, local, area"
95;"context";0,00991279043730033;"urban, rural, school, local, area"
95;"cultur";0,00966341387869684;"urban, rural, school, local, area"
95;"geograph";0,00879059592358462;"urban, rural, school, local, area"
95;"econom";0,0085204379850975;"urban, rural, school, local, area"
95;"develop";0,00793855934835602;"urban, rural, school, local, area"
96;"commun";0,126932066761227;"commun, network, partnership, collabor, social"
96;"network";0,0726612939547195;"commun, network, partnership, collabor, social"
96;"partnership";0,0387420609506521;"commun, network, partnership, collabor, social"
96;"collabor";0,0275131242859223;"commun, network, partnership, collabor, social"
96;"social";0,0203806431702919;"commun, network, partnership, collabor, social"
96;"develop";0,0196979005787753;"commun, network, partnership, collabor, social"
96;"build";0,0161243968019014;"commun, network, partnership, collabor, social"
96;"particip";0,0153980748960327;"commun, network, partnership, collabor, social"
96;"involv";0,0152382840767416;"commun, network, partnership, collabor, social"
96;"relationship";0,0145410150471077;"commun, network, partnership, collabor, social"
96;"share";0,0137420609506521;"commun, network, partnership, collabor, social"
96;"trust";0,012608998777497;"commun, network, partnership, collabor, social"
96;"activ";0,0122748907007974;"commun, network, partnership, collabor, social"
96;"support";0,00992160772578285;"commun, network, partnership, collabor, social"
96;"member";0,00990708128766549;"commun, network, partnership, collabor, social"
96;"creat";0,0092388651342663;"commun, network, partnership, collabor, social"
96;"partner";0,00922433869614892;"commun, network, partnership, collabor, social"
96;"engag";0,00915170650556205;"commun, network, partnership, collabor, social"
96;"local";0,00913718006744468;"commun, network, partnership, collabor, social"
96;"action";0,00793148570370267;"commun, network, partnership, collabor, social"
97;"global";0,0807367882862901;"global, intern, educ, nation, countri"
97;"intern";0,0782942216108214;"global, intern, educ, nation, countri"
97;"educ";0,038008375294476;"global, intern, educ, nation, countri"
97;"nation";0,0294098804436706;"global, intern, educ, nation, countri"
97;"countri";0,0280565664748299;"global, intern, educ, nation, countri"
97;"world";0,0275284439504042;"global, intern, educ, nation, countri"
97;"internation";0,0242606858305204;"global, intern, educ, nation, countri"
97;"south";0,0241781666860789;"global, intern, educ, nation, countri"
97;"develop";0,0217851114972751;"global, intern, educ, nation, countri"
97;"mobil";0,0213890196039558;"global, intern, educ, nation, countri"
97;"cultur";0,0203492783839928;"global, intern, educ, nation, countri"
97;"internationalis";0,0148535033641882;"global, intern, educ, nation, countri"
97;"local";0,0141933502086561;"global, intern, educ, nation, countri"
97;"transnat";0,0125594711487142;"global, intern, educ, nation, countri"
97;"africa";0,0119323256509587;"global, intern, educ, nation, countri"
97;"region";0,00929171302883041;"global, intern, educ, nation, countri"
97;"challeng";0,00907716325328248;"global, intern, educ, nation, countri"
97;"abroad";0,00858204838663341;"global, intern, educ, nation, countri"
97;"cross";0,00835099478219719;"global, intern, educ, nation, countri"
97;"econom";0,00792189523110133;"global, intern, educ, nation, countri"
98;"valu";0,090594787686672;"valu, ethic, moral, respons, person"
98;"ethic";0,0533085615284207;"valu, ethic, moral, respons, person"
98;"moral";0,0401496373995539;"valu, ethic, moral, respons, person"
98;"respons";0,0203095472742234;"valu, ethic, moral, respons, person"
98;"person";0,0185101700152226;"valu, ethic, moral, respons, person"
98;"individu";0,0184475829801269;"valu, ethic, moral, respons, person"
98;"human";0,0177591255940744;"valu, ethic, moral, respons, person"
98;"norm";0,0162413899930042;"valu, ethic, moral, respons, person"
98;"develop";0,0155842261244996;"valu, ethic, moral, respons, person"
98;"social";0,0127365160276461;"valu, ethic, moral, respons, person"
98;"capabl";0,0124861678872634;"valu, ethic, moral, respons, person"
98;"good";0,0118133572599849;"valu, ethic, moral, respons, person"
98;"societi";0,0110153725625149;"valu, ethic, moral, respons, person"
98;"freedom";0,0109058452510975;"valu, ethic, moral, respons, person"
98;"life";0,00965410454918389;"valu, ethic, moral, respons, person"
98;"mean";0,00891870688680966;"valu, ethic, moral, respons, person"
98;"relat";0,00729144397432197;"valu, ethic, moral, respons, person"
98;"respect";0,00724450369800022;"valu, ethic, moral, respons, person"
98;"commun";0,00666557362336518;"valu, ethic, moral, respons, person"
98;"reason";0,00655604631194774;"valu, ethic, moral, respons, person"
99;"present";0,0287454829708143;"present, perspect, practic, field, issu"
99;"perspect";0,0263248135776409;"present, perspect, practic, field, issu"
99;"practic";0,0241481632765214;"present, perspect, practic, field, issu"
99;"field";0,0233770629456315;"present, perspect, practic, field, issu"
99;"issu";0,0230744792714848;"present, perspect, practic, field, issu"
99;"symposium";0,0223033789405949;"present, perspect, practic, field, issu"
99;"theoret";0,0195606043459106;"present, perspect, practic, field, issu"
99;"question";0,016856872805955;"present, perspect, practic, field, issu"
99;"contribut";0,0143190742485958;"present, perspect, practic, field, issu"
99;"relat";0,0142409881391386;"present, perspect, practic, field, issu"
99;"theori";0,0136358207908453;"present, perspect, practic, field, issu"
99;"framework";0,0134308447535201;"present, perspect, practic, field, issu"
99;"explor";0,0130794572609627;"present, perspect, practic, field, issu"
99;"context";0,0129916103878234;"present, perspect, practic, field, issu"
99;"develop";0,0124450076216229;"present, perspect, practic, field, issu"
99;"methodolog";0,0120350555469726;"present, perspect, practic, field, issu"
99;"address";0,011927687146469;"present, perspect, practic, field, issu"
99;"challeng";0,0110004145966647;"present, perspect, practic, field, issu"
99;"empir";0,0108051993230217;"present, perspect, practic, field, issu"
99;"analysi";0,0097315153179851;"present, perspect, practic, field, issu"
100;"social";0,221136565934367;"social, capit, cultur, class, bourdieu"
100;"capit";0,0506278730818238;"social, capit, cultur, class, bourdieu"
100;"cultur";0,0374276155158225;"social, capit, cultur, class, bourdieu"
100;"class";0,0233902684456357;"social, capit, cultur, class, bourdieu"
100;"bourdieu";0,0211687616845282;"social, capit, cultur, class, bourdieu"
100;"field";0,016886726913118;"social, capit, cultur, class, bourdieu"
100;"habitu";0,0150837649041032;"social, capit, cultur, class, bourdieu"
100;"relat";0,0138120327727446;"social, capit, cultur, class, bourdieu"
100;"educ";0,0133773901455713;"social, capit, cultur, class, bourdieu"
100;"theori";0,0130876283941225;"social, capit, cultur, class, bourdieu"
100;"individu";0,0121378537643737;"social, capit, cultur, class, bourdieu"
100;"structur";0,0118963856381663;"social, capit, cultur, class, bourdieu"
100;"form";0,0105119683812442;"social, capit, cultur, class, bourdieu"
100;"theoret";0,00967487887705879;"social, capit, cultur, class, bourdieu"
100;"concept";0,00959438950165634;"social, capit, cultur, class, bourdieu"
100;"econom";0,00792021049328544;"social, capit, cultur, class, bourdieu"
100;"sociologi";0,0075338614913537;"social, capit, cultur, class, bourdieu"
100;"reproduct";0,00748556786611223;"social, capit, cultur, class, bourdieu"
100;"elit";0,00729239336514636;"social, capit, cultur, class, bourdieu"
100;"inequ";0,00705092523893902;"social, capit, cultur, class, bourdieu"
